%time,field.data
5992908000000,TRAILING
5992925000000,TRAILING
5992925000000,TRAILING
5992942000000,TRAILING
5992942000000,TRAILING
5992942000000,TRAILING
5992959000000,TRAILING
5992993000000,TRAILING
5993010000000,TRAILING
5993010000000,TRAILING
5993044000000,TRAILING
5993062000000,TRAILING
5993096000000,TRAILING
5993096000000,TRAILING
5993096000000,TRAILING
5993130000000,TRAILING
5993130000000,TRAILING
5993130000000,TRAILING
5993147000000,TRAILING
5993164000000,TRAILING
5993198000000,TRAILING
5993198000000,TRAILING
5993232000000,TRAILING
5993232000000,TRAILING
5993232000000,TRAILING
5993232000000,TRAILING
5993249000000,TRAILING
5993249000000,TRAILING
5993283000000,TRAILING
5993283000000,TRAILING
5993317000000,TRAILING
5993334000000,TRAILING
5993334000000,TRAILING
5993334000000,TRAILING
5993368000000,TRAILING
5993385000000,TRAILING
5993385000000,TRAILING
5993385000000,TRAILING
5993436000000,TRAILING
5993453000000,TRAILING
5993453000000,TRAILING
5993468000000,TRAILING
5993485000000,TRAILING
5993485000000,TRAILING
5993519000000,TRAILING
5993519000000,TRAILING
5993536000000,TRAILING
5993536000000,TRAILING
5993573000000,TRAILING
5993607000000,TRAILING
5993607000000,TRAILING
5993607000000,TRAILING
5993607000000,TRAILING
5993624000000,TRAILING
5993624000000,TRAILING
5993641000000,TRAILING
5993658000000,TRAILING
5993675000000,TRAILING
5993675000000,TRAILING
5993709000000,TRAILING
5993726000000,TRAILING
5993743000000,TRAILING
5993743000000,TRAILING
5993743000000,TRAILING
5993777000000,TRAILING
5993777000000,TRAILING
5993794000000,TRAILING
5993794000000,TRAILING
5993811000000,TRAILING
5993811000000,TRAILING
5993845000000,TRAILING
5993845000000,TRAILING
5993863000000,TRAILING
5993863000000,TRAILING
5993897000000,TRAILING
5993897000000,TRAILING
5993897000000,TRAILING
5993914000000,TRAILING
5993931000000,OVERTAKE
5993966000000,OVERTAKE
5993966000000,OVERTAKE
5994000000000,OVERTAKE
